Administrative,Administrative_Duration,Informational,Informational_Duration,LogProductRelated,LogProductRelated_Duration,ProductRelatedPrc,ProductRelated_Duration_Prc,LogAv_ProductRelated_Duration,PageValues_ProductRelated,PageValues_ProductRelatedDuration,BounceRates,LogExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
0,0.0,0,0.0,1.9459101490553132,4.774912960575186,1.0,1.0,3.024481686839977,0.0,0.0,0.0,0.03278982250041022,0.0,0.8,Feb,iOS,Safari,Istanbul,Social,Returning,True,False
0,0.0,0,0.0,3.1780538303479458,6.219927259966105,1.0,1.0,3.1272689244436216,0.0,0.0,0.008695652,0.01866529450385486,0.0,0.6,Feb,iOS,Safari,Bursa,Search,Returning,False,False
2,58.0,2,22.0,3.4657359027997265,6.721626483885381,0.8857142857142857,0.9120073327254993,3.3231389644742784,0.0,0.0,0.03030303,0.0398032943814165,0.0,0.0,Feb,iOS,Safari,Istanbul,Direct,Returning,True,False
1,9.5,0,0.0,3.1780538303479458,7.1098794630722715,0.9583333333333334,0.9922920892494929,3.9921994834182484,0.0,0.0,0.015217391,0.012386734666911786,0.0,0.0,Feb,iOS,Safari,Istanbul,Search,Returning,True,False
0,0.0,0,0.0,1.9459101490553132,6.148468295917647,1.0,1.0,4.367335919263878,0.0,0.0,0.0,0.016529302279079415,0.0,0.4,Feb,iOS,Safari,Ankara,Social,Returning,False,False
0,0.0,0,0.0,3.1780538303479458,6.6041696347403,1.0,1.0,3.4980434915983456,0.0,0.0,0.008695652,0.01152750527135394,0.0,0.6,Feb,Android,Chrome,Istanbul,Social,Returning,False,False
0,0.0,0,0.0,2.5649493574615367,4.867534450455582,1.0,1.0,2.4638532405901676,0.0,0.0,0.0,0.03278982250041022,0.0,0.0,Feb,iOS,Safari,Ankara,Search,Returning,False,False
0,0.0,0,0.0,1.791759469228055,4.1588830833596715,1.0,1.0,2.610069792742006,0.0,0.0,0.0,0.039220713153281295,0.0,0.0,Feb,Android,Chrome,Istanbul,Social,Returning,False,False
0,0.0,0,0.0,1.791759469228055,4.836281906951478,1.0,1.0,3.258096538021482,0.0,0.0,0.086666667,0.15415068011297256,0.0,0.0,Feb,Android,Chrome,Istanbul,Social,Returning,False,False
0,0.0,0,0.0,2.4849066497880004,6.529905337858308,1.0,1.0,4.146496074046299,0.0,0.0,0.018181818,0.061693569347220235,0.0,0.0,Feb,Android,Samsung Internet,Adana,Direct,Returning,False,False
0,0.0,0,0.0,3.044522437723423,6.5019984616309685,1.0,1.0,3.534375702672564,0.0,0.0,0.0,0.014395880283732383,0.0,0.8,Feb,Windows,Chrome,Gaziantep,Referral,Returning,True,False
1,0.0,0,0.0,2.772588722239781,6.191339471482838,0.9375,1.0,3.511545438831021,0.0,0.0,0.0,0.01898530023814527,0.0,0.8,Feb,iOS,Safari,Izmir,Referral,Returning,True,False
0,0.0,0,0.0,2.8903717578961645,6.0825993555779005,1.0,1.0,3.285250893886468,0.0,0.0,0.011111111,0.03278982250041022,0.0,0.0,Feb,Android,Samsung Internet,Istanbul,Social,Returning,False,False
0,0.0,0,0.0,1.3862943611198906,4.02535169073515,1.0,1.0,2.96183072187831,0.0,0.0,0.066666667,0.09531017980432487,0.0,0.6,Feb,iOS,Safari,Istanbul,Social,Returning,False,False
5,41.3,0,0.0,3.2188758248682006,6.104632009151356,0.8275862068965517,0.9154083362767648,2.976650913906752,0.0,0.0,0.0,0.008565363317345228,0.0,1.0,Feb,Android,Chrome,Cankaya,Direct,Returning,True,False
3,87.0,0,0.0,2.3978952727983707,5.772997543677674,0.7692307692307693,0.7865030674846625,3.4980215662976946,0.0,0.0,0.0,0.015267471752000557,0.0,0.0,Feb,iOS,Safari,Izmir,Social,Returning,False,False
0,0.0,0,0.0,2.0794415416798357,6.502790045915623,1.0,1.0,4.565835180589414,0.0,0.0,0.0,0.01418463471026629,0.0,0.0,Feb,iOS,Safari,Adana,Search,Returning,False,False
1,0.0,0,0.0,3.091042453358316,6.008099229899879,0.9545454545454546,1.0,3.0115810718839775,0.0,0.0,0.010743802,0.04593144859965504,0.0,0.0,Feb,iOS,Safari,Istanbul,Referral,Returning,False,False
0,0.0,0,0.0,1.9459101490553132,5.10138965736472,1.0,1.0,3.3396174425643297,0.0,0.0,0.033333333,0.03278982250041022,0.0,0.6,Feb,iOS,Safari,Adana,Search,Returning,False,False
0,0.0,0,0.0,2.8903717578961645,5.653365988742185,1.0,1.0,2.8747271407486488,0.0,0.0,0.0,0.011696039879470347,0.0,0.0,Feb,Windows,Chrome,Adana,Search,Returning,True,False
0,0.0,0,0.0,2.1972245773362196,5.564520407322694,1.0,1.0,3.5115454388310208,0.0,0.0,0.008333333,0.0246926125903715,0.0,0.8,Feb,Windows,Chrome,Istanbul,Social,Returning,True,False
0,0.0,16,1210.397619,1.791759469228055,5.637846151804393,0.23809523809523808,0.1877914770379235,4.042549889182822,0.0,0.0,0.003174603,0.012683426206485802,0.0,0.0,Mar,Android,Chrome,Istanbul,Display Ads,Returning,False,False
0,0.0,0,0.0,3.044522437723423,6.833516529046604,1.0,1.0,3.858041891561632,0.40003703705,0.008626600615666615,0.011111111,0.026884040875953072,8.000740741,0.0,Mar,iOS,Safari,Ankara,Direct,Returning,False,False
2,9.0,0,0.0,3.9318256327243257,6.730779408512935,0.9615384615384616,0.9893591865689289,2.8755964723140104,0.0,0.0,0.0,0.00631985657011677,0.0,0.0,Mar,Android,Chrome,Ankara,Search,Returning,False,False
10,293.7782051,2,153.0,4.574710978503383,8.096868242425916,0.8888888888888888,0.8802185523390338,3.561036239693395,0.0,0.0,0.001960784,0.013418975470626912,0.0,0.0,Mar,Windows,Chrome,Adana,Search,Returning,True,False
9,111.5,1,48.5,3.912023005428146,7.533597286483471,0.8305084745762712,0.9211364123502,3.6671239471788,0.03481663195918368,0.0009128836606006731,0.0,0.020497360423029187,1.706014966,0.0,Mar,Android,Chrome,Gaziantep,Search,Returning,False,True
3,47.0,1,51.0,4.23410650459726,8.009404321376012,0.9444444444444444,0.9684494255243712,3.8119179718396614,0.6842672810294117,0.015468170008762164,0.007142857,0.016589520793757376,46.53017511,0.0,Mar,Android,Chrome,Istanbul,Direct,Returning,False,False
3,1226.0,5,3.0,3.2188758248682006,8.080624338256738,0.75,0.7243931154342096,4.909663282998624,0.0,0.0,0.036190476,0.0916671885258238,0.0,0.0,Mar,Android,Chrome,Istanbul,Search,Returning,False,False
3,52.0,0,0.0,2.302585092994046,5.768320995793772,0.75,0.8598382749326146,3.595789031047924,0.0,0.0,0.0,0.019802627296179712,0.0,0.0,Mar,iOS,Safari,Istanbul,Direct,Returning,False,False
0,0.0,0,0.0,1.3862943611198906,3.7612001156935624,1.0,1.0,2.70805020110221,0.0,0.0,0.0,0.06453852145007118,0.0,0.0,Mar,Android,Chrome,Ankara,Direct,Returning,False,False
0,0.0,0,0.0,3.1354942159291497,5.873056315963871,1.0,1.0,2.839432822034662,0.0,0.0,0.009090909,0.056061131267782206,0.0,0.0,Mar,iOS,Safari,Gaziantep,Search,Returning,True,False
0,0.0,0,0.0,4.59511985013459,8.176844927497127,1.0,1.0,3.6187778441146197,0.0,0.0,0.002061856,0.010122063631002902,0.0,0.0,Mar,iOS,Safari,Istanbul,Social,Returning,False,False
2,56.0,1,144.0,4.219507705176107,7.849629283471729,0.9571428571428572,0.9276354272739223,3.6703443066809025,0.2886962711940298,0.007544572866602684,0.0,0.005780362468813556,19.34265017,0.0,Mar,Android,Chrome,Bursa,Search,New,False,True
3,112.9607843,0,0.0,2.6390573296152584,8.01136125143098,0.8125,0.9638754294981138,5.450384069480021,0.0,0.0,0.013068182,0.05959467984353871,0.0,0.0,Mar,Android,Chrome,Istanbul,Search,Returning,False,False
0,0.0,0,0.0,2.8903717578961645,6.734869068935043,1.0,1.0,3.920496805044738,6.422117647058825,0.1299353354278548,0.0,0.0016652796518399125,109.176,0.0,Mar,Android,Chrome,Konya,Search,New,False,True
3,94.0,2,125.0,4.02535169073515,7.586724832775568,0.9166666666666667,0.899992912968095,3.606408894963915,1.7500930149090903,0.04883952078611285,0.0,0.0017226533802930238,96.25511582,0.0,Mar,Android,Samsung Internet,Istanbul,Search,New,True,True
1,32.0,0,0.0,3.9318256327243257,7.961370201719511,0.9803921568627451,0.9889617109348051,4.066287964439575,3.068864956,0.05352049103592605,0.0,0.003992021269537453,153.4432478,0.0,Mar,Android,Chrome,Gaziantep,Display Ads,Returning,True,True
5,218.0,0,0.0,2.6390573296152584,5.654242029096065,0.7222222222222222,0.5661691542288557,3.130464867524148,0.0,0.0,0.0,0.004158010480613899,0.0,0.0,Mar,iOS,Safari,Istanbul,Search,New,False,False
0,0.0,0,0.0,1.3862943611198906,4.901564199041894,1.0,1.0,3.817712325956905,0.0,0.0,0.0,0.08515780844234767,0.0,0.0,Mar,iOS,Chrome,Istanbul,Display Ads,Returning,False,False
1,119.0,0,0.0,2.5649493574615367,5.699328124418428,0.9230769230769231,0.714400000022848,3.250589800465371,0.0,0.0,0.0,0.008298802484116581,0.0,0.0,Mar,Windows,Chrome,Istanbul,Email,Returning,False,False
3,281.0,0,0.0,2.833213344056216,6.119747817398232,0.8421052631578947,0.617556992174209,3.379611916053794,0.0,0.0,0.0,0.005249355990855771,0.0,0.0,Mar,Android,Chrome,Antalya,Search,New,False,False
1,18.0,0,0.0,2.833213344056216,7.19499975570287,0.9411764705882353,0.9866641970735321,4.433603092091997,2.112472938125,0.025379813786371316,0.0,0.012422519998557155,33.79956701,0.0,Mar,Android,Firefox,Izmir,Social,New,False,True
2,40.0,0,0.0,1.791759469228055,6.32704352775198,0.7142857142857143,0.9331662489557226,4.724729421045731,0.0,0.0,0.0,0.028170877383362988,0.0,0.0,Mar,Android,Chrome,Gaziantep,Search,New,True,False
3,107.0,0,0.0,1.6094379124341003,4.98929815648111,0.5714285714285714,0.5767963084478307,3.6232292039012055,0.0,0.0,0.0,0.016529302279079415,0.0,0.0,Mar,Windows,Chrome,Gaziantep,Direct,New,False,False
0,0.0,0,0.0,2.1972245773362196,6.595780513961311,1.0,1.0,4.525856379268365,0.0,0.0,0.0,0.042819997182928185,0.0,0.0,Mar,Android,Samsung Internet,Istanbul,Social,Returning,False,False
2,49.0,1,127.0,1.6094379124341003,5.241747015059643,0.5714285714285714,0.5164835164835165,3.871201010907891,0.0,0.0,0.033333333,0.03681397312271631,0.0,0.0,Mar,Windows,Chrome,Ankara,Search,Returning,False,False
0,0.0,0,0.0,2.70805020110221,6.339182832944965,1.0,1.0,3.722820687484432,0.0,0.0,0.037619048,0.04833654701501126,0.0,0.0,Mar,Android,Opera,Ankara,Direct,Returning,False,False
0,0.0,0,0.0,1.0986122886681098,3.9318256327243257,1.0,1.0,3.2580965380214817,0.0,0.0,0.0,0.048790164169432,0.0,0.0,Mar,Windows,Chrome,Cankaya,Display Ads,Returning,False,False
4,57.0,0,0.0,2.0794415416798357,6.3835066348840055,0.6363636363636364,0.912037037037037,4.447680604895319,0.0,0.0,0.006666667,0.03278982250041022,0.0,0.0,Mar,iOS,Chrome,Adana,Email,Returning,True,False
2,2.0,3,261.0,2.3978952727983707,5.641907070938114,0.6666666666666667,0.5165441176470589,3.370738174177447,0.0,0.0,0.0,0.04196419923601844,0.0,0.0,Mar,Android,Chrome,Istanbul,Search,Returning,False,False
2,123.0,2,306.3333333,2.9444389791664403,6.183805189198394,0.8181818181818181,0.5298412119021603,3.327896301291091,0.0,0.0,0.0,0.019802627296179712,0.0,0.0,Mar,Android,Chrome,Bursa,Direct,Returning,False,False
2,118.0,0,0.0,1.6094379124341003,3.7612001156935624,0.6666666666666666,0.2625,2.4423470353692047,0.0,0.0,0.0,0.06453852145007118,0.0,0.0,Mar,iOS,Chrome,Gaziantep,Social,Returning,False,False
0,0.0,0,0.0,3.58351893845611,7.084550016843619,1.0,1.0,3.557294012612085,0.0,0.0,0.005714286,0.028170877383362988,0.0,0.0,Mar,Android,Samsung Internet,Izmir,Search,Returning,False,False
0,0.0,0,0.0,2.5649493574615367,5.293304824724492,1.0,1.0,2.862200880929468,0.0,0.0,0.016666667,0.07232066157962612,0.0,0.0,Mar,Android,Chrome,Ankara,Search,Returning,False,False
2,38.0,0,0.0,2.70805020110221,6.467698726104354,0.875,0.9441997063142438,3.848626688869352,2.506628571428571,0.05457667185069982,0.0,0.013245226421073269,35.0928,0.0,Mar,Android,Chrome,Antalya,Direct,Returning,False,True
0,0.0,0,0.0,1.791759469228055,3.1780538303479458,1.0,1.0,1.7227665977411037,0.0,0.0,0.08,0.11332868530700317,0.0,0.0,Mar,Android,Chrome,Istanbul,Direct,Returning,False,False
0,0.0,0,0.0,1.6094379124341003,2.70805020110221,1.0,1.0,1.5040773967762742,0.0,0.0,0.1,0.1397619423751587,0.0,0.0,Mar,Windows,Chrome,Istanbul,Direct,Returning,False,False
1,54.0,0,0.0,1.9459101490553132,5.354224998486333,0.8571428571428571,0.7958412098298676,3.58583107821449,0.0,0.0,0.0,0.019802627296179712,0.0,0.0,Mar,Android,Chrome,Istanbul,Display Ads,New,False,False
1,993.0,0,0.0,3.367295829986474,7.333222125281545,0.9655172413793104,0.6063124285457554,4.018507320101532,0.0,0.0,0.001481481,0.009108716399017535,0.0,0.0,Mar,Windows,Chrome,Bursa,Search,Returning,False,False
0,0.0,0,0.0,1.0986122886681098,2.995732273553991,1.0,1.0,2.351375257163477,0.0,0.0,0.0,0.09531017980432487,0.0,0.0,Mar,Android,Chrome,Ankara,Display Ads,Returning,True,False
5,74.25,2,84.0,3.6375861597263857,7.377810989996593,0.8409090909090908,0.9099487860223726,3.7891425402627856,0.0,0.0,0.0,0.006557400180146003,0.0,0.0,Mar,Android,Chrome,Bursa,Direct,Returning,False,False
0,0.0,0,0.0,2.302585092994046,4.639571612705423,1.0,1.0,2.5168000135639534,0.0,0.0,0.0,0.021978906501383937,0.0,0.0,Mar,Android,Chrome,Istanbul,Social,Returning,False,False
0,0.0,0,0.0,2.833213344056216,7.757051142032013,1.0,1.0,4.990857666487581,1.110166666875,0.007600627586649554,0.0,0.013245226421073269,17.76266667,0.0,Mar,Android,Chrome,Istanbul,Direct,Returning,False,True
0,0.0,0,0.0,2.995732273553991,7.5414178127071905,1.0,1.0,4.606485110569401,0.0,0.0,0.010526316,0.020834087315213124,0.0,0.0,Mar,Android,Chrome,Istanbul,Social,Returning,False,False
6,666.8333333,0,0.0,3.1354942159291497,7.423916642138711,0.7857142857142857,0.7152009110989388,4.345329250201888,0.0,0.0,0.0,0.014560151659844823,0.0,0.0,Mar,Android,Chrome,Ankara,Search,Returning,False,False
0,0.0,0,0.0,2.302585092994046,4.890349128221754,1.0,1.0,2.751535313041949,0.0,0.0,0.011111111,0.03278982250041022,0.0,0.0,Mar,OS X,Safari,Istanbul,Social,Returning,True,False
1,73.0,1,740.0,3.9318256327243257,7.269097901938071,0.9615384615384616,0.6382253221406378,3.390645322660245,0.4406553846,0.015361820083379196,0.0,0.019048194744279386,22.03276923,0.0,Mar,Android,Chrome,Ankara,Search,Returning,True,False
2,154.0,0,0.0,2.9444389791664403,5.90876205534274,0.9,0.704556354916067,3.0635207163040605,0.0,0.0,0.005263158,0.043261122387866925,0.0,0.0,Mar,Windows,Chrome,Izmir,Direct,Returning,True,False
3,49.33333333,5,303.25,2.0794415416798357,5.0072963928307415,0.4666666666666666,0.2963578912376276,3.1007355825639764,0.0,0.0,0.0,0.01398340784572375,0.0,0.0,Mar,Windows,Chrome,Izmir,Search,Returning,False,False
3,118.5,0,0.0,3.4011973816621555,7.3019644655510705,0.9062500000000001,0.9259703869153167,3.953370622226185,0.0,0.0,0.006896552,0.010544466200990596,0.0,0.0,Mar,Windows,Chrome,Istanbul,Display Ads,Returning,True,False
6,153.5,0,0.0,3.5553480614894135,6.956061576583211,0.85,0.8722953297903765,3.4606606031319873,0.0,0.0,0.011578947,0.03171733016635508,0.0,0.0,Mar,Android,Opera,Istanbul,Direct,Returning,True,False
0,0.0,0,0.0,2.302585092994046,6.171700597410915,1.0,1.0,3.9910395457463697,0.0,0.0,0.0,0.011049836076694864,0.0,0.0,Mar,Windows,Chrome,Izmir,Social,Returning,True,False
0,0.0,0,0.0,2.833213344056216,6.888827269096618,1.0,1.0,4.131409507864643,0.0,0.0,0.0,0.039220713153281295,0.0,0.0,Mar,Android,Chrome,Bursa,Social,Returning,False,False
8,72.25,1,21.5,3.9512437185814275,7.026154190725681,0.85,0.9230575461418725,3.1377874701734396,0.0,0.0,0.022807018,0.03589797492925618,0.0,0.0,Mar,Android,Chrome,Izmir,Search,Returning,False,False
2,24.5,0,0.0,3.1354942159291497,5.86976761222458,0.9166666666666666,0.9351279788230249,2.8363279184092107,0.0,0.0,0.018181818,0.03132247130525259,0.0,0.0,Mar,Android,Firefox,Istanbul,Social,Returning,False,False
1,0.0,0,0.0,2.9444389791664403,7.306587325563502,0.9473684210526315,1.0,4.427559736480856,0.0,0.0,0.023529412,0.045423157396682276,0.0,0.0,Mar,Android,Chrome,Cankaya,Direct,Returning,False,False
0,0.0,1,1220.0,3.367295829986474,7.779188105075015,0.9655172413793104,0.6619874399392305,4.458215772893535,0.0,0.0,0.016666667,0.030367536293033248,0.0,0.0,Mar,Android,Chrome,Istanbul,Social,Returning,True,False
0,0.0,0,0.0,2.0794415416798357,6.625392368007956,1.0,1.0,4.6874082842250635,0.0,0.0,0.0,0.009478744426241886,0.0,0.0,Mar,Android,Opera,Istanbul,Search,Returning,False,False
0,0.0,0,0.0,3.4657359027997265,6.535483138278104,1.0,1.0,3.1441059298506766,0.0,0.0,0.0,0.01916991639253031,0.0,0.0,Mar,OS X,Safari,Istanbul,Social,Returning,False,False
0,0.0,0,0.0,2.70805020110221,6.699500340161678,1.0,1.0,4.076326056719423,0.0,0.0,0.015384615,0.04020642045340999,0.0,0.0,Mar,Android,Chrome,Cankaya,Direct,Returning,False,False
1,22.0,0,0.0,2.302585092994046,6.031286041294654,0.9,0.949685534591195,3.8530983267781163,0.0,0.0,0.033333333,0.04702493850352012,0.0,0.0,Mar,Windows,Opera,Istanbul,Direct,Returning,False,False
16,155.6313131,0,0.0,3.4965075614664802,6.812359897148222,0.6666666666666666,0.8536811183383274,3.3801582872554827,0.136516111125,0.004811069183098098,0.005,0.017891743897336918,4.368515556,0.0,Mar,Android,Chrome,Ankara,Search,Returning,False,True
1,21.33333333,1,235.0,4.276666119016055,7.920947132078279,0.9726027397260274,0.9148312724014482,3.6833637674739492,0.0,0.0,0.012676056,0.015086826345624069,0.0,0.0,Mar,Windows,Chrome,Izmir,Direct,Returning,True,False
2,191.0,1,100.0,3.8501476017100584,7.805304334896153,0.9387755102040817,0.8939342856045116,3.994837310680886,0.0,0.0,0.007246377,0.022009901238440155,0.0,0.0,Mar,Windows,Chrome,Konya,Social,Returning,True,False
0,0.0,0,0.0,2.9444389791664403,8.554392632405344,1.0,1.0,5.667291366073787,0.0,0.0,0.0,0.048790164169432,0.0,0.0,Mar,Android,Firefox,Istanbul,Direct,Returning,False,False
0,0.0,0,0.0,1.791759469228055,4.060443010546419,1.0,1.0,2.5176964726109907,0.0,0.0,0.08,0.11332868530700317,0.0,0.0,Mar,Android,Firefox,Izmir,Direct,Returning,False,False
0,0.0,0,0.0,1.0986122886681098,2.1972245773362196,1.0,1.0,1.6094379124341003,0.0,0.0,0.0,0.09531017980432487,0.0,0.0,Mar,Android,Chrome,Antalya,Direct,Returning,True,False
4,96.5,0,0.0,2.995732273553991,7.2665892542345,0.8260869565217391,0.9368107746149678,4.3346447189504,0.0,0.0,0.01,0.02534280799678696,0.0,0.0,Mar,iOS,Safari,Istanbul,Direct,Returning,False,False
1,13.0,0,0.0,1.0986122886681098,3.044522437723423,0.6666666666666667,0.6060606060606061,2.3978952727983702,0.0,0.0,0.0,0.048790164169432,0.0,0.0,Mar,Windows,Chrome,Ankara,Search,Returning,False,False
5,1388.75,0,0.0,1.6094379124341003,7.226027175387924,0.44444444444444436,0.49728506787330307,5.8419126516434545,0.0,0.0,0.0,0.019802627296179712,0.0,0.0,Mar,iOS,Safari,Gaziantep,Display Ads,Returning,False,False
0,0.0,0,0.0,3.828641396489095,6.739632441587996,1.0,1.0,2.9837159210582453,0.0,0.0,0.0,0.010316966604363362,0.0,0.0,Mar,iOS,Safari,Ankara,Direct,Returning,False,False
0,0.0,1,0.0,2.0794415416798357,5.241747015059643,0.875,1.0,3.327089409508434,0.0,0.0,0.0,0.03278982250041022,0.0,0.0,Mar,Android,Chrome,Istanbul,Display Ads,New,False,False
1,158.0,1,64.0,3.4011973816621555,7.558914110615731,0.935483870967742,0.8962016297929152,4.206113074297623,0.30249907303448276,0.004576715081365309,0.006451613,0.018536803930696844,8.772473118,0.0,Mar,Android,Chrome,Ankara,Search,Returning,True,True
0,0.0,0,0.0,2.302585092994046,4.765018886645897,1.0,1.0,2.633752277119608,0.0,0.0,0.0,0.06453852145007118,0.0,0.0,Mar,Android,Chrome,Istanbul,Direct,Returning,False,False
0,0.0,0,0.0,3.4339872044851463,5.986452005284438,1.0,1.0,2.655586631566469,0.0,0.0,0.0,0.019802627296179712,0.0,0.0,Mar,Android,Chrome,Gaziantep,Search,Returning,False,False
0,0.0,0,0.0,4.1588830833596715,8.560460194401735,1.0,1.0,4.4291304444511415,0.8168779600000003,0.009858714544777939,0.0,0.0033243332760686563,51.46331148,0.0,Mar,Android,Firefox,Ankara,Direct,Returning,True,True
0,0.0,0,0.0,3.044522437723423,5.395141551032291,1.0,1.0,2.482125006686848,0.0,0.0,0.0,0.011599136172841184,0.0,0.0,Mar,iOS,Opera,Gaziantep,Search,Returning,False,False
0,0.0,0,0.0,1.791759469228055,4.31748811353631,1.0,1.0,2.7600099400329206,0.0,0.0,0.0,0.039220713153281295,0.0,0.0,Mar,Android,Chrome,Istanbul,Email,Returning,False,False
0,0.0,0,0.0,2.772588722239781,7.352825641682661,1.0,1.0,4.653706349648157,0.0,0.0,0.0,0.03328597778227628,0.0,0.0,Mar,Android,Samsung Internet,Istanbul,Direct,Returning,False,False
0,0.0,0,0.0,1.9459101490553132,5.470167623474696,1.0,1.0,3.699242241149483,0.0,0.0,0.0,0.016529302279079415,0.0,0.0,Mar,iOS,Safari,Istanbul,Social,Returning,True,False
1,10.0,0,0.0,2.70805020110221,5.856980319823516,0.9333333333333333,0.9721189591103979,3.254426809224431,0.0,0.0,0.035714286,0.05218575357734988,0.0,0.0,Mar,Windows,Chrome,Istanbul,Direct,Returning,True,False
1,28.0,1,47.0,2.6390573296152584,5.418320158942733,0.8666666666666666,0.7495826377295494,2.9052182660131596,0.0,0.0,0.0,0.01418463471026629,0.0,0.0,Mar,iOS,Safari,Istanbul,Display Ads,New,False,False
4,27.0,0,0.0,3.7612001156935624,6.401530167778125,0.9130434782608695,0.9570587923470785,2.7296667233788545,0.0,0.0,0.0,0.004535155617879968,0.0,0.0,Mar,Android,Firefox,Ankara,Social,Returning,False,False
0,0.0,0,0.0,1.0986122886681098,5.0369526024136295,1.0,1.0,4.350277936359301,0.0,0.0,0.0,0.048790164169432,0.0,0.0,Mar,Android,Firefox,Adana,Direct,Returning,False,False
4,15.0,0,0.0,2.3978952727983707,5.289276621895888,0.7142857142857143,0.9293119698397738,3.031099417391282,3.8989999999999996,0.1977180527383367,0.0,0.016529302279079415,38.99,0.0,Mar,iOS,Safari,Istanbul,Social,Returning,True,True
0,0.0,0,0.0,2.9444389791664403,8.205081805041281,1.0,1.0,5.319344733740112,0.0,0.0,0.016666667,0.048790164169432,0.0,0.0,Mar,OS X,Chrome,Konya,Direct,Returning,False,False
0,0.0,0,0.0,1.791759469228055,7.059187982742347,1.0,1.0,5.453182077108952,0.0,0.0,0.0,0.0246926125903715,0.0,0.0,Mar,Android,Chrome,Izmir,Search,Returning,False,False
0,0.0,0,0.0,3.4965075614664802,6.323641859446314,1.0,1.0,2.912010932999646,0.0,0.0,0.014583333,0.03881999152894077,0.0,0.0,Mar,Android,Chrome,Ankara,Direct,Returning,False,False
0,0.0,0,0.0,1.3862943611198906,3.7376696182833684,1.0,1.0,2.6855773452501515,0.0,0.0,0.0,0.03278982250041022,0.0,0.0,Mar,Android,Chrome,Istanbul,Social,Returning,True,False
0,0.0,0,0.0,2.4849066497880004,5.707347540915596,1.0,1.0,3.342127286964822,4.9081090909090905,0.17992116161105254,0.0,0.019802627296179712,53.9892,0.0,Mar,Android,Chrome,Istanbul,Display Ads,Returning,True,True
13,1249.809524,4,205.0,3.6109179126442243,7.394877442080651,0.6792452830188679,0.5278792042340031,3.8326342796488624,0.18977201088888893,0.0041999788355700715,0.010638298,0.02584926536079694,6.831792392,0.0,Mar,Windows,Chrome,Izmir,Social,Returning,False,False
